"Symbol","EndDate","TotalRevenue","ROEC"
"000551","2007-12-31","1660572016.0400","0.1169"
"000551","2008-12-31","1678895472.1500","0.0920"
"000551","2009-12-31","1726003918.0600","0.1273"
"000551","2010-12-31","2253137074.9300","0.0880"
"000551","2011-12-31","2486798588.9600","0.0522"
"000551","2012-12-31","2015659678.3100","0.0238"
"000551","2013-12-31","2233734880.9800","0.0552"
"000551","2014-12-31","2273291467.6600","0.0451"
"000551","2015-12-31","2150122291.2000","0.0357"
"000551","2016-12-31","2282154186.1100","0.0567"
"000551","2017-12-31","2590505593.5200","0.0646"
"000551","2018-12-31","2983726283.8000","0.0729"
"000551","2019-12-31","3237263431.2500","0.0864"
"000551","2020-12-31","3213346174.9400","0.0807"
"000551","2021-12-31","3697386523.1900","0.0723"
"000551","2022-12-31","4180377563.1000","0.0905"
"000552","2000-12-31","236624272.5800","0.1583"
"000552","2001-12-31","173666514.1100","0.0478"
"000552","2002-12-31","56775593.5300","-0.1892"
"000552","2003-12-31","34804058.5400","-0.5200"
"000552","2004-12-31","58422121.4600","-0.5537"
"000552","2005-12-31","160609742.7000","0.4160"
"000552","2006-12-31","243731411.4200","0.2491"
"000552","2007-12-31","284138797.1100","0.1774"
"000552","2008-12-31","405863873.8800","0.2652"
"000552","2009-12-31","533608190.3400","0.1312"
"000552","2010-12-31","775883634.0600","0.1341"
"000552","2011-12-31","1029524400.5000","0.1515"
"000552","2012-12-31","4055619614.6000","0.3355"
"000552","2013-12-31","3724295453.5100","0.1795"
"000552","2014-12-31","3303486028.9400","0.1249"
"000552","2015-12-31","2646876716.2300","0.0408"
"000552","2016-12-31","2977580733.1500","0.0359"
"000552","2017-12-31","3980607951.1700","0.0841"
"000552","2018-12-31","4092312140.9500","0.0809"
"000552","2019-12-31","4056150396.9500","0.0697"
"000552","2020-12-31","3687175330.3000","0.0546"
"000552","2021-12-31","4841239142.3500","0.0835"
"000552","2022-12-31","12261336951.9600","0.2885"
"000553","2000-12-31","913091597.0800","0.0163"
"000553","2001-12-31","963788396.6100","0.0086"
"000553","2002-12-31","612317323.1800","-0.1184"
"000553","2003-12-31","863893843.7200","0.0004"
"000553","2004-12-31","1134082437.6800","0.0044"
"000553","2005-12-31","1261835295.8800","0.0073"
"000553","2006-12-31","1402296005.0400","0.0297"
"000553","2007-12-31","1648350997.5500","0.0348"
"000553","2008-12-31","2217343196.6800","0.1646"
"000553","2009-12-31","1650444264.9400","0.0173"
"000553","2010-12-31","1570114175.6000","0.0213"
"000553","2011-12-31","1901075791.5700","0.0471"
"000553","2012-12-31","2345146528.9700","0.0859"
"000553","2013-12-31","3078467310.5300","0.2276"
"000553","2014-12-31","3131186300.0500","0.2765"
"000553","2015-12-31","2169936637.0700","0.0692"
"000553","2016-12-31","1854732684.8800","-0.0363"
"000553","2017-12-31","23819568000.0000","0.1488"
"000553","2018-12-31","25615119000.0000","0.1170"
"000553","2019-12-31","27563239000.0000","0.0124"
"000553","2020-12-31","28444833000.0000","0.0161"
"000553","2021-12-31","31038605000.0000","0.0077"
"000553","2022-12-31","37381915000.0000","0.0276"
"000554","2000-12-31","1065268472.2400","0.1822"
"000554","2001-12-31","1142168549.0300","0.0584"
"000554","2002-12-31","1094265831.6000","0.0433"
"000554","2003-12-31","986715195.1400","0.0117"
"000554","2004-12-31","1325733798.0900","0.0529"
"000554","2005-12-31","1885896395.9700","0.0276"
"000554","2006-12-31","2584730329.8500","0.0852"
"000554","2007-12-31","2760196526.4900","0.0789"
"000554","2008-12-31","2906929505.2100","0.1551"
"000554","2009-12-31","2889992590.5300","0.0094"
"000554","2010-12-31","3123669966.8900","0.0082"
"000554","2011-12-31","3870429026.7400","0.0105"
"000554","2012-12-31","3838213773.1300","0.0266"
"000554","2013-12-31","3824818124.1400","0.0139"
"000554","2014-12-31","3911810334.9400","0.0070"
"000554","2015-12-31","2940088317.9700","0.0042"
"000554","2016-12-31","2767332285.6000","0.0051"
"000554","2017-12-31","2718944013.5900","0.0031"
"000554","2018-12-31","3077522876.1700","0.0023"
"000554","2019-12-31","2924590160.1100","0.0067"
"000554","2020-12-31","2423786412.0500","0.0081"
"000554","2021-12-31","2799504532.4500","0.0090"
"000554","2022-12-31","3069893747.1800","0.0098"
"000555","2000-12-31","734230.0300","0.0047"
"000555","2001-12-31","106994570.0500","0.0380"
"000555","2002-12-31","12350672.6300","-0.5638"
"000555","2003-12-31","4011114.7000","-13.4583"
"000555","2004-12-31","5448780.9900",""
"000555","2005-12-31","5926914.3900",""
"000555","2006-12-31","94358.9700",""
"000555","2007-12-31","7942699.5800",""
"000555","2008-12-31","20616013.4200",""
"000555","2009-12-31","4909038.9000",""
"000555","2010-12-31","85555767.0000",""
"000555","2011-12-31","99867062.2000",""
"000555","2012-12-31","45737531.0000",""
"000555","2013-12-31","7713438140.5700","0.2713"
"000555","2014-12-31","6559007918.0000","0.1175"
"000555","2015-12-31","6712855773.2000","0.1188"
"000555","2016-12-31","8014312755.8500","0.0640"
"000555","2017-12-31","8187056661.8300","0.0661"
"000555","2018-12-31","9077344908.6800","0.0095"
"000555","2019-12-31","10146008170.9100","0.0738"
"000555","2020-12-31","10685976832.0000","0.0847"
"000555","2021-12-31","11355684728.5500","0.0662"
"000555","2022-12-31","11999256671.6800","0.0340"
"000556","2000-12-31","",""
"000556","2001-12-31","",""
"000557","2000-12-31","908988746.1900","0.3360"
"000557","2001-12-31","145209011.9000","-1.6033"
"000557","2002-12-31","33402206.3000",""
"000557","2003-12-31","11406332.1700",""
"000557","2004-12-31","15720937.2600",""
"000557","2005-12-31","42978261.1100",""
"000557","2006-12-31","17669020.0300",""
"000557","2007-12-31","30971627.4400",""
"000557","2008-12-31","31904344.3000",""
"000557","2009-12-31","4103780.4500",""
"000557","2010-12-31","0.0000",""
"000557","2011-12-31","0.0000",""
"000557","2012-12-31","3764942.9700",""
"000557","2013-12-31","10694395.2500","0.0256"
"000557","2014-12-31","8386045.5300","0.0075"
"000557","2015-12-31","599767989.7300","0.0286"
"000557","2016-12-31","463125906.4300","0.0021"
"000557","2017-12-31","659644140.3100","0.0219"
"000557","2018-12-31","760941838.3200","0.0329"
"000557","2019-12-31","799911229.3700","0.0090"
"000557","2020-12-31","895854770.1400","0.0339"
"000557","2021-12-31","1236622448.9900","0.0429"
"000557","2022-12-31","1785385753.1500","0.0433"
"000558","2000-12-31","54668529.4100","0.0825"
"000558","2001-12-31","37216832.9400","0.0193"
"000558","2002-12-31","2550493.1100","-0.2866"
"000558","2003-12-31","201006837.5200","0.0482"
"000558","2004-12-31","198130479.9600","0.0757"
"000558","2005-12-31","160167263.9000","0.0355"
"000558","2006-12-31","373467691.6700","0.1209"
"000558","2007-12-31","992354495.0400","0.3969"
"000558","2008-12-31","861813135.4100","0.2336"
"000558","2009-12-31","1121811234.2800","0.2381"
"000558","2010-12-31","1823787313.8000","0.2125"
"000558","2011-12-31","993312062.7900","0.0547"
"000558","2012-12-31","1175660214.0600","0.0464"
"000558","2013-12-31","2095233455.5000","0.0575"
"000558","2014-12-31","3717361041.1500","0.0935"
"000558","2015-12-31","2528139940.1900","-0.2269"
"000558","2016-12-31","3800255086.5100","0.0402"
"000558","2017-12-31","1324249129.7900","0.0326"
"000558","2018-12-31","702474129.8600","-0.0397"
"000558","2019-12-31","137847895.7200","0.0186"
"000558","2020-12-31","140024539.8200","-0.0585"
"000558","2021-12-31","140695415.5000","-0.0891"
"000558","2022-12-31","119221973.3300","-0.0340"
"000559","2000-12-31","1229999673.9800","0.1484"
"000559","2001-12-31","1096841027.1400","0.1097"
"000559","2002-12-31","1610057901.7100","0.1046"
"000559","2003-12-31","1984015846.8600","0.0991"
"000559","2004-12-31","2331266386.8000","0.0983"
"000559","2005-12-31","2829256531.5700","0.0893"
"000559","2006-12-31","3374174579.0000","0.1003"
"000559","2007-12-31","4232510709.4700","0.1648"
"000559","2008-12-31","4848290240.9600","0.1554"
"000559","2009-12-31","5569890333.1700","0.1643"
"000559","2010-12-31","7819675175.1700","0.1597"
"000559","2011-12-31","8173449414.2300","0.1248"
"000559","2012-12-31","8339805268.7300","0.0943"
"000559","2013-12-31","9262158088.8100","0.1544"
"000559","2014-12-31","9828875656.7800","0.1908"
"000559","2015-12-31","10241434098.1000","0.1876"
"000559","2016-12-31","10785821704.4800","0.1914"
"000559","2017-12-31","11154241411.2700","0.1826"
"000559","2018-12-31","11362076796.4000","0.1379"
"000559","2019-12-31","10581105123.6200","0.1001"
"000559","2020-12-31","10881679917.6600","0.0621"
"000559","2021-12-31","14322135324.5700","0.0796"
"000559","2022-12-31","14014955322.2200","0.0924"
"000560","2000-12-31","751369586.5000","-0.3564"
"000560","2001-12-31","623569233.0200","-1.5573"
"000560","2002-12-31","567882993.9500",""
"000560","2003-12-31","678864424.2000",""
"000560","2004-12-31","833058302.6000",""
"000560","2005-12-31","841184401.2500","0.5777"
"000560","2006-12-31","1186400872.8500","0.5048"
"000560","2007-12-31","1144263812.2500","0.5777"
"000560","2008-12-31","1176223122.0200","0.0629"
"000560","2009-12-31","1241811717.0900","0.0513"
"000560","2010-12-31","1376798712.4800","0.0449"
"000560","2011-12-31","1556030206.1600","0.1144"
"000560","2012-12-31","2768737380.3800","0.1481"
"000560","2013-12-31","1791138476.6100","0.0801"
"000560","2014-12-31","1640196211.8900","0.0716"
"000560","2015-12-31","1338484248.3000","0.0080"
"000560","2016-12-31","1916603168.7100","0.0232"
"000560","2017-12-31","1318536288.0700","0.0128"
"000560","2018-12-31","10692135480.6900","0.0794"
"000560","2019-12-31","11211454404.4600","0.0862"
"000560","2020-12-31","9574944513.5700","0.0313"
"000560","2021-12-31","11962873818.7500","0.0124"
"000560","2022-12-31","11673410158.4000","-0.0314"
"000561","2000-12-31","636777403.1600","0.0144"
"000561","2001-12-31","605366449.1300","-0.4891"
"000561","2002-12-31","354970144.4300","-0.8752"
"000561","2003-12-31","435826880.4500",""
"000561","2004-12-31","309693324.9800",""
"000561","2005-12-31","221703526.4600",""
"000561","2006-12-31","330195535.5700",""
"000561","2007-12-31","253546165.9600",""
"000561","2008-12-31","71495061.0800",""
"000561","2009-12-31","72320227.6600",""
"000561","2010-12-31","828966795.4700","0.2971"
"000561","2011-12-31","945637112.8400","0.1450"
"000561","2012-12-31","905064889.0100","0.0352"
"000561","2013-12-31","791389202.6600","0.0314"
"000561","2014-12-31","926014302.6600","0.0423"
"000561","2015-12-31","1077069574.5200","0.0863"
"000561","2016-12-31","1119101709.3400","0.0892"
"000561","2017-12-31","1216717229.8300","0.0670"
"000561","2018-12-31","1223775807.8300","0.0683"
"000561","2019-12-31","1344782769.1200","0.0622"
"000561","2020-12-31","1387331597.7500","0.0662"
"000561","2021-12-31","1502408057.2200","0.0644"
"000561","2022-12-31","1600015742.9500","0.0532"
"000562","2000-12-31","252669597.6600","0.1320"
"000562","2001-12-31","242599467.5300","0.0717"
"000562","2002-12-31","248319507.4000","0.0635"
"000562","2003-12-31","195743005.6900","0.0211"
"000562","2004-12-31","68056094.2900","-0.5945"
"000562","2005-12-31","-54403554.2400","0.0119"
"000562","2006-12-31","561949781.2200","0.1081"
"000562","2007-12-31","2516334484.0800","0.4283"
"000562","2008-12-31","1595720114.3300","0.0987"
"000562","2009-12-31","2555133504.6100","0.2000"
"000562","2010-12-31","2614573456.3400","0.1888"
"000562","2011-12-31","2000600589.8900","0.0895"
"000562","2012-12-31","2278707254.6600","0.0792"
"000562","2013-12-31","2866457724.4700","0.0830"
"000563","2000-12-31","299398004.7100","0.0966"
"000563","2001-12-31","248872834.2800","0.0723"
"000563","2002-12-31","166203801.7900","0.0080"
"000563","2003-12-31","83763213.1700","-0.0730"
"000563","2004-12-31","153740423.0300","0.0312"
"000563","2005-12-31","46654786.8500","-0.0476"
"000563","2006-12-31","143289540.8200","0.0332"
"000563","2007-12-31","151579751.4300","0.1720"
"000563","2008-12-31","193078178.3200","0.1330"
"000563","2009-12-31","202131119.1200","0.0802"
"000563","2010-12-31","157888634.0900","0.1218"
"000563","2011-12-31","223485768.1400","0.1939"
"000563","2012-12-31","516761413.3100","0.1268"
"000563","2013-12-31","681991720.9700","0.0925"
"000563","2014-12-31","728233725.5500","0.0958"
"000563","2015-12-31","631329227.8700","0.0792"
"000563","2016-12-31","738983188.3900","0.0670"
"000563","2017-12-31","958951898.2700","0.0450"
"000563","2018-12-31","1032460297.2400","0.0348"
"000563","2019-12-31","1169268162.7700","0.0544"
"000563","2020-12-31","1394151127.5500","0.0602"
"000563","2021-12-31","1512323071.5000","0.0609"
"000563","2022-12-31","1968764530.5700","0.0589"
"000564","2000-12-31","826505954.0300","0.0652"
"000564","2001-12-31","804966167.0800","0.0620"
"000564","2002-12-31","701197849.4300","0.0235"
"000564","2003-12-31","715814158.6700","0.0426"
"000564","2004-12-31","786012960.9500","0.0266"
"000564","2005-12-31","858636438.6000","0.0291"
"000564","2006-12-31","887961488.1700","0.0322"
"000564","2007-12-31","978405422.1300","0.0384"
"000564","2008-12-31","1125801388.0300","0.0920"
"000564","2009-12-31","1233324385.1100","0.0732"
"000564","2010-12-31","2342985572.4300","0.0799"
"000564","2011-12-31","2849513414.1000","0.0744"
"000564","2012-12-31","3365109663.5000","0.0497"
"000564","2013-12-31","3899038513.9500","0.0355"
"000564","2014-12-31","4006549365.1200","0.0353"
"000564","2015-12-31","10357172424.7400","-0.1690"
"000564","2016-12-31","13418361654.6000","0.0455"
"000564","2017-12-31","27789526701.1600","0.0479"
"000564","2018-12-31","16316046847.5000","0.0241"
"000564","2019-12-31","5829365358.7200","-0.0417"
"000564","2020-12-31","2210632901.9200","-0.1635"
"000564","2021-12-31","1669594157.4200","-0.0374"
"000564","2022-12-31","1405402742.6900","-0.0771"
"000565","2000-12-31","294681218.3900","0.0091"
"000565","2001-12-31","268676458.9600","0.0064"
"000565","2002-12-31","275738537.2400","0.0217"
"000565","2003-12-31","293488889.5800","0.0154"
"000565","2004-12-31","291380180.6200","0.0092"
"000565","2005-12-31","296619423.8800","0.0035"
"000565","2006-12-31","308524283.9200","0.0167"
"000565","2007-12-31","369652337.1800","0.0678"
"000565","2008-12-31","379657043.7900","0.0558"
"000565","2009-12-31","391935486.9700","0.3514"
"000565","2010-12-31","436396626.5800","-0.0192"
"000565","2011-12-31","501202647.9900","-0.3851"
"000565","2012-12-31","521312114.8100","0.1141"
"000565","2013-12-31","550577512.3100","0.0622"
"000565","2014-12-31","552825409.1700","0.0722"
"000565","2015-12-31","648341771.3900","0.2043"
"000565","2016-12-31","2357315509.5100","0.2539"
"000565","2017-12-31","3609032830.9000","0.0800"
"000565","2018-12-31","631238184.2600","0.0426"
"000565","2019-12-31","473030122.6400","0.0587"
"000565","2020-12-31","432884602.1700","0.0473"
"000565","2021-12-31","489313953.0500","0.0580"
"000565","2022-12-31","468843671.2100","0.0409"
"000566","2000-12-31","175486555.2800","-0.2552"
"000566","2001-12-31","193337985.6900",""
"000566","2002-12-31","182466908.1700",""
"000566","2003-12-31","240952839.6000",""
"000566","2004-12-31","225421399.1300","0.1916"
"000566","2005-12-31","210271048.1500","0.0853"
"000566","2006-12-31","213587764.2900","0.0944"
"000566","2007-12-31","241718975.9100","-0.0898"
"000566","2008-12-31","386651529.5800","0.1237"
"000566","2009-12-31","517205207.6400","0.1677"
"000566","2010-12-31","613189625.9700","0.0802"
"000566","2011-12-31","721847493.4200","0.1197"
"000566","2012-12-31","951386965.5900","0.0561"
"000566","2013-12-31","1052204045.7400","0.0661"
"000566","2014-12-31","1384743763.7900","0.1028"
"000566","2015-12-31","1678276814.6200","0.0927"
"000566","2016-12-31","1543980380.3400","0.0390"
"000566","2017-12-31","1824521594.5800","0.0152"
"000566","2018-12-31","2471770221.9600","0.0207"
"000566","2019-12-31","2445289306.2300","-0.0412"
"000566","2020-12-31","2200313977.3200","-0.1522"
"000566","2021-12-31","2059062761.8500","-0.5027"
"000566","2022-12-31","1779052193.1800","0.0010"
"000567","2000-12-31","9430586.5400","-0.1937"
"000567","2001-12-31","12202943.8900","-0.9080"
"000567","2002-12-31","8299726.4800","0.2347"
"000567","2003-12-31","38919611.4300","0.0489"
"000567","2004-12-31","75517426.7700","0.1495"
"000567","2005-12-31","45319482.2400","0.0155"
"000567","2006-12-31","148047591.0700","0.2335"
"000567","2007-12-31","195968919.5600","0.2124"
"000567","2008-12-31","66745934.5100","0.2020"
"000567","2009-12-31","63057511.1800","0.0857"
"000567","2010-12-31","84284039.0000","0.1396"
"000567","2011-12-31","13311294.0000","0.0067"
"000567","2012-12-31","11284146.0000","-0.0710"
"000567","2013-12-31","12722138.0000","0.0110"
"000567","2014-12-31","14724901.8600","0.0211"
"000567","2015-12-31","15594157.7500","0.1019"
"000567","2016-12-31","44428711.8800","0.0136"
"000567","2017-12-31","202505533.8800","0.2853"
"000567","2018-12-31","338884725.1700","0.0544"
"000567","2019-12-31","307282377.0800","0.0264"
"000567","2020-12-31","311777480.4100","0.0298"
"000567","2021-12-31","666544561.0100","0.0843"
"000567","2022-12-31","1062882496.3300","0.1415"
"000568","2000-12-31","944976323.5300","0.1352"
"000568","2001-12-31","996675472.0400","0.0635"
"000568","2002-12-31","1044804516.2200","0.0371"
"000568","2003-12-31","1177030672.8700","0.0259"
"000568","2004-12-31","1282250695.6100","0.0255"
"000568","2005-12-31","1456644363.8400","0.0283"
"000568","2006-12-31","1869375513.3100","0.1776"
"000568","2007-12-31","2926854519.8800","0.3139"
"000568","2008-12-31","3798378737.7700","0.4085"
"000568","2009-12-31","4370422479.8700","0.4361"
