"Markettype","Trddt","Dretmdeq"
"2","2016-09-08","0.002116"
"16","2016-09-08","0.006430"
"1","2016-09-08","0.005121"
"4","2016-09-08","0.005496"
"8","2016-09-09","-0.001010"
"2","2016-09-09","-0.002727"
"16","2016-09-09","-0.010237"
"1","2016-09-09","-0.006020"
"4","2016-09-09","-0.005566"
"8","2016-09-12","-0.015474"
"2","2016-09-12","-0.016351"
"16","2016-09-12","-0.033751"
"1","2016-09-12","-0.027341"
"4","2016-09-12","-0.032503"
"8","2016-09-13","0.004462"
"2","2016-09-13","0.003903"
"16","2016-09-13","0.010073"
"1","2016-09-13","0.008267"
"4","2016-09-13","0.010245"
"8","2016-09-14","0.003047"
"2","2016-09-14","0.000857"
"16","2016-09-14","-0.001736"
"1","2016-09-14","-0.004099"
"4","2016-09-14","-0.004014"
"8","2016-09-19","0.005436"
"2","2016-09-19","0.002155"
"16","2016-09-19","0.014600"
"1","2016-09-19","0.012919"
"4","2016-09-19","0.013562"
"2","2016-09-20","-0.001244"
"8","2016-09-20","-0.000259"
"16","2016-09-20","0.001794"
"1","2016-09-20","0.001220"
"4","2016-09-20","0.000948"
"2","2016-09-21","0.001370"
"8","2016-09-21","0.005069"
"16","2016-09-21","0.004473"
"1","2016-09-21","0.002452"
"4","2016-09-21","0.003057"
"2","2016-09-22","0.003401"
"8","2016-09-22","0.004390"
"16","2016-09-22","0.006189"
"1","2016-09-22","0.006154"
"4","2016-09-22","0.006841"
"8","2016-09-23","-0.001357"
"2","2016-09-23","-0.005687"
"16","2016-09-23","-0.004704"
"1","2016-09-23","-0.002089"
"4","2016-09-23","-0.003219"
"2","2016-09-26","-0.015956"
"8","2016-09-26","-0.013712"
"16","2016-09-26","-0.025172"
"1","2016-09-26","-0.023242"
"4","2016-09-26","-0.023151"
"2","2016-09-27","0.003696"
"8","2016-09-27","0.002241"
"16","2016-09-27","0.012363"
"1","2016-09-27","0.008194"
"4","2016-09-27","0.007565"
"2","2016-09-28","0.000076"
"8","2016-09-28","0.002969"
"16","2016-09-28","-0.001923"
"1","2016-09-28","-0.001623"
"4","2016-09-28","-0.000450"
"2","2016-09-29","0.006576"
"8","2016-09-29","0.004029"
"1","2016-09-29","0.004595"
"4","2016-09-29","0.004340"
"16","2016-09-29","0.005718"
"2","2016-09-30","0.003262"
"8","2016-09-30","0.005133"
"1","2016-09-30","0.004944"
"4","2016-09-30","0.005953"
"16","2016-09-30","0.007902"
"2","2016-10-10","0.009245"
"8","2016-10-10","0.006612"
"1","2016-10-10","0.019781"
"4","2016-10-10","0.020528"
"16","2016-10-10","0.035049"
"2","2016-10-11","0.003662"
"8","2016-10-11","-0.001025"
"1","2016-10-11","0.009841"
"4","2016-10-11","0.008364"
"16","2016-10-11","0.005299"
"2","2016-10-12","-0.001267"
"8","2016-10-12","-0.004514"
"1","2016-10-12","0.001748"
"4","2016-10-12","0.003324"
"16","2016-10-12","0.004195"
"2","2016-10-13","0.001118"
"8","2016-10-13","0.000617"
"1","2016-10-13","0.002840"
"4","2016-10-13","0.002750"
"16","2016-10-13","0.003678"
"2","2016-10-14","-0.003322"
"8","2016-10-14","-0.002519"
"1","2016-10-14","0.000192"
"4","2016-10-14","-0.000330"
"16","2016-10-14","0.000480"
"2","2016-10-17","-0.067269"
"8","2016-10-17","-0.029018"
"1","2016-10-17","-0.007787"
"4","2016-10-17","-0.008794"
"16","2016-10-17","-0.010836"
"2","2016-10-18","0.022979"
"8","2016-10-18","0.015249"
"1","2016-10-18","0.017146"
"4","2016-10-18","0.016310"
"16","2016-10-18","0.022134"
"2","2016-10-19","-0.007001"
"8","2016-10-19","-0.001089"
"1","2016-10-19","0.002314"
"4","2016-10-19","0.000436"
"16","2016-10-19","0.001339"
"2","2016-10-20","0.004625"
"8","2016-10-20","0.002521"
"1","2016-10-20","0.001341"
"4","2016-10-20","0.002805"
"16","2016-10-20","0.008640"
"2","2016-10-21","-0.012301"
"8","2016-10-21","-0.004688"
"1","2016-10-21","-0.001896"
"4","2016-10-21","-0.003589"
"16","2016-10-21","-0.001736"
"2","2016-10-24","0.023454"
"8","2016-10-24","0.011736"
"1","2016-10-24","0.011862"
"4","2016-10-24","0.008690"
"16","2016-10-24","0.009983"
"2","2016-10-25","0.003448"
"8","2016-10-25","0.005025"
"1","2016-10-25","0.006353"
"4","2016-10-25","0.006948"
"16","2016-10-25","0.005243"
"2","2016-10-26","-0.003871"
"8","2016-10-26","-0.004810"
"1","2016-10-26","-0.003006"
"4","2016-10-26","-0.003071"
"16","2016-10-26","-0.002937"
"2","2016-10-27","0.002390"
"8","2016-10-27","-0.004548"
"1","2016-10-27","0.002341"
"4","2016-10-27","0.000163"
"16","2016-10-27","0.003355"
"2","2016-10-28","-0.007381"
"8","2016-10-28","-0.005575"
"1","2016-10-28","-0.007228"
"4","2016-10-28","-0.010236"
"16","2016-10-28","-0.009665"
"2","2016-10-31","-0.006223"
"8","2016-10-31","-0.001302"
"1","2016-10-31","0.000286"
"4","2016-10-31","0.000590"
"16","2016-10-31","-0.000859"
"2","2016-11-01","0.007298"
"8","2016-11-01","0.004501"
"1","2016-11-01","0.012371"
"4","2016-11-01","0.012916"
"16","2016-11-01","0.019909"
"2","2016-11-02","-0.003291"
"8","2016-11-02","-0.003131"
"1","2016-11-02","-0.003939"
"4","2016-11-02","-0.004887"
"16","2016-11-02","-0.004388"
"2","2016-11-03","0.004798"
"8","2016-11-03","0.004662"
"1","2016-11-03","0.008533"
"4","2016-11-03","0.007318"
"16","2016-11-03","0.008237"
"2","2016-11-04","0.000163"
"8","2016-11-04","-0.002134"
"1","2016-11-04","0.000081"
"4","2016-11-04","-0.000643"
"16","2016-11-04","0.003344"
"2","2016-11-07","-0.001579"
"8","2016-11-07","-0.003471"
"1","2016-11-07","0.003718"
"4","2016-11-07","0.001942"
"16","2016-11-07","0.001300"
"2","2016-11-08","0.005550"
"8","2016-11-08","0.002779"
"1","2016-11-08","0.007453"
"4","2016-11-08","0.007340"
"16","2016-11-08","0.009888"
"2","2016-11-09","-0.006693"
"8","2016-11-09","-0.008102"
"1","2016-11-09","-0.004462"
"4","2016-11-09","-0.005214"
"16","2016-11-09","-0.007489"
"2","2016-11-10","0.018178"
"8","2016-11-10","0.016042"
"1","2016-11-10","0.018958"
"4","2016-11-10","0.016646"
"16","2016-11-10","0.019343"
"2","2016-11-11","0.012943"
"8","2016-11-11","0.004642"
"1","2016-11-11","0.008211"
"4","2016-11-11","0.006394"
"16","2016-11-11","0.006509"
"2","2016-11-14","-0.000320"
"8","2016-11-14","-0.000877"
"1","2016-11-14","0.004612"
"4","2016-11-14","0.003769"
"16","2016-11-14","0.008887"
"2","2016-11-15","0.004925"
"8","2016-11-15","0.000843"
"1","2016-11-15","0.003490"
"4","2016-11-15","0.005576"
"16","2016-11-15","0.008917"
"2","2016-11-16","0.006676"
"8","2016-11-16","0.001652"
"1","2016-11-16","0.000402"
"4","2016-11-16","0.000273"
"16","2016-11-16","0.002444"
"2","2016-11-17","-0.003465"
"8","2016-11-17","-0.009814"
"1","2016-11-17","0.001134"
"4","2016-11-17","-0.002182"
"16","2016-11-17","-0.008123"
"2","2016-11-18","-0.004724"
"8","2016-11-18","-0.003024"
"1","2016-11-18","-0.002616"
"4","2016-11-18","-0.001607"
"16","2016-11-18","0.005938"
"2","2016-11-21","0.005731"
"8","2016-11-21","-0.004411"
"1","2016-11-21","0.006962"
"4","2016-11-21","0.005420"
"16","2016-11-21","0.008788"
"2","2016-11-22","0.005840"
"8","2016-11-22","0.002280"
"1","2016-11-22","0.010729"
"4","2016-11-22","0.009765"
"16","2016-11-22","0.018130"
"2","2016-11-23","-0.005754"
"8","2016-11-23","-0.000439"
"1","2016-11-23","-0.005717"
"4","2016-11-23","-0.005561"
"16","2016-11-23","-0.006653"
"2","2016-11-24","-0.002357"
"8","2016-11-24","-0.004155"
"1","2016-11-24","-0.001006"
"4","2016-11-24","-0.004952"
"16","2016-11-24","-0.010086"
"2","2016-11-25","-0.000456"
"8","2016-11-25","0.001048"
"1","2016-11-25","0.003562"
"4","2016-11-25","0.001108"
"16","2016-11-25","0.008947"
"2","2016-11-28","0.000592"
"8","2016-11-28","-0.001575"
"1","2016-11-28","0.001834"
"4","2016-11-28","-0.000607"
"16","2016-11-28","-0.006586"
"2","2016-11-29","-0.015284"
"8","2016-11-29","-0.004927"
"1","2016-11-29","-0.009946"
"4","2016-11-29","-0.011433"
"16","2016-11-29","-0.011077"
"2","2016-11-30","-0.000734"
"8","2016-11-30","0.001247"
"1","2016-11-30","-0.005776"
"4","2016-11-30","-0.004363"
"16","2016-11-30","0.008799"
"2","2016-12-01","0.002283"
"8","2016-12-01","0.003725"
"1","2016-12-01","0.009282"
"4","2016-12-01","0.006979"
"16","2016-12-01","0.002827"
"2","2016-12-02","-0.004005"
"8","2016-12-02","-0.006914"
"1","2016-12-02","-0.016058"
"4","2016-12-02","-0.016792"
"16","2016-12-02","-0.025458"
"2","2016-12-05","-0.004679"
"8","2016-12-05","-0.007222"
"1","2016-12-05","-0.008165"
"4","2016-12-05","-0.005559"
"16","2016-12-05","-0.000849"
"2","2016-12-06","0.005540"
"8","2016-12-06","0.002281"
"1","2016-12-06","0.004444"
"4","2016-12-06","0.004602"
"16","2016-12-06","0.001821"
"2","2016-12-07","0.005969"
"8","2016-12-07","0.007460"
"1","2016-12-07","0.013703"
"4","2016-12-07","0.012333"
"16","2016-12-07","0.012947"
"2","2016-12-08","-0.000426"
"8","2016-12-08","-0.000151"
"1","2016-12-08","-0.002488"
"4","2016-12-08","-0.005089"
"16","2016-12-08","-0.009724"
"2","2016-12-09","-0.002606"
"8","2016-12-09","-0.002133"
"1","2016-12-09","-0.000471"
"4","2016-12-09","-0.002508"
"16","2016-12-09","-0.006933"
"2","2016-12-12","-0.023641"
"8","2016-12-12","-0.034892"
"1","2016-12-12","-0.045221"
"4","2016-12-12","-0.053100"
"16","2016-12-12","-0.070219"
"2","2016-12-13","0.006020"
"8","2016-12-13","0.007255"
"1","2016-12-13","0.007633"
"4","2016-12-13","0.006731"
"16","2016-12-13","0.001460"
"2","2016-12-14","0.002979"
"8","2016-12-14","0.000089"
"1","2016-12-14","-0.002004"
"4","2016-12-14","-0.004300"
"16","2016-12-14","-0.011006"
"2","2016-12-15","0.004143"
"8","2016-12-15","0.003934"
"1","2016-12-15","0.009919"
"4","2016-12-15","0.010731"
"16","2016-12-15","0.014719"
"2","2016-12-16","0.004032"
"8","2016-12-16","0.006102"
"1","2016-12-16","0.009877"
"4","2016-12-16","0.012514"
"16","2016-12-16","0.014409"
"2","2016-12-19","-0.006394"
"8","2016-12-19","-0.001481"
"1","2016-12-19","0.002632"
"4","2016-12-19","0.001132"
"16","2016-12-19","-0.005663"
"2","2016-12-20","-0.006321"
"8","2016-12-20","-0.007278"
"1","2016-12-20","-0.001517"
"4","2016-12-20","-0.000466"
"16","2016-12-20","0.007599"
"2","2016-12-21","0.007013"
"8","2016-12-21","0.005609"
"1","2016-12-21","0.011389"
"4","2016-12-21","0.009214"
"16","2016-12-21","0.010723"
"2","2016-12-22","0.006180"
"8","2016-12-22","0.002569"
"1","2016-12-22","0.001809"
"4","2016-12-22","0.000371"
"16","2016-12-22","-0.001779"
"2","2016-12-23","-0.009824"
"8","2016-12-23","-0.009207"
"1","2016-12-23","-0.013657"
"4","2016-12-23","-0.012261"
"16","2016-12-23","-0.014308"
"2","2016-12-26","0.002994"
"8","2016-12-26","0.000948"
"1","2016-12-26","0.005104"
"4","2016-12-26","0.004791"
"16","2016-12-26","0.009692"
"2","2016-12-27","0.001048"
"8","2016-12-27","0.001639"
"1","2016-12-27","0.003885"
"4","2016-12-27","0.003183"
"16","2016-12-27","0.001820"
"2","2016-12-28","-0.004885"
"8","2016-12-28","0.000661"
"1","2016-12-28","-0.002261"
"4","2016-12-28","-0.002445"
"16","2016-12-28","-0.002034"
"2","2016-12-29","0.002329"
"8","2016-12-29","0.000838"
"1","2016-12-29","-0.002098"
"4","2016-12-29","-0.002366"
"16","2016-12-29","-0.001115"
"2","2016-12-30","-0.000475"
"8","2016-12-30","0.001617"
"1","2016-12-30","0.002832"
"4","2016-12-30","0.001239"
"16","2016-12-30","0.000959"
"2","2017-01-03","0.006543"
"1","2017-01-03","0.014036"
"4","2017-01-03","0.010909"
"8","2017-01-03","0.007434"
"16","2017-01-03","0.010606"
"2","2017-01-04","0.004320"
"1","2017-01-04","0.011525"
"4","2017-01-04","0.012808"
"8","2017-01-04","0.003747"
"16","2017-01-04","0.016410"
"2","2017-01-05","0.000629"
"1","2017-01-05","0.002769"
"4","2017-01-05","0.000991"
"8","2017-01-05","-0.000821"
"16","2017-01-05","-0.001082"
"2","2017-01-06","-0.004745"
"1","2017-01-06","-0.005991"
"4","2017-01-06","-0.007085"
"8","2017-01-06","-0.003880"
"16","2017-01-06","-0.013335"
"2","2017-01-09","0.003192"
"1","2017-01-09","0.007932"
"4","2017-01-09","0.005818"
"8","2017-01-09","0.001704"
"16","2017-01-09","0.001187"
"2","2017-01-10","-0.002371"
"1","2017-01-10","-0.001571"
"4","2017-01-10","-0.001442"
"8","2017-01-10","-0.000857"
"16","2017-01-10","-0.001586"
"2","2017-01-11","-0.005641"
"1","2017-01-11","-0.010979"
"4","2017-01-11","-0.011726"
"8","2017-01-11","-0.005716"
"16","2017-01-11","-0.011051"
"2","2017-01-12","-0.002326"
"1","2017-01-12","-0.008417"
"4","2017-01-12","-0.009573"
"8","2017-01-12","-0.004327"
"16","2017-01-12","-0.006475"
"2","2017-01-13","-0.009102"
"1","2017-01-13","-0.013380"
"4","2017-01-13","-0.018544"
"8","2017-01-13","-0.017804"
"16","2017-01-13","-0.022156"
"2","2017-01-16","-0.030696"
"1","2017-01-16","-0.028819"
"4","2017-01-16","-0.043433"
"8","2017-01-16","-0.026623"
"16","2017-01-16","-0.053846"
"2","2017-01-17","0.005549"
"1","2017-01-17","0.010553"
"4","2017-01-17","0.012361"
"8","2017-01-17","0.008492"
"16","2017-01-17","0.023331"
"2","2017-01-18","0.000402"
"1","2017-01-18","-0.000727"
"4","2017-01-18","-0.002587"
"8","2017-01-18","0.001002"
"16","2017-01-18","-0.015779"
"2","2017-01-19","-0.002234"
"1","2017-01-19","-0.003568"
"4","2017-01-19","-0.003651"
"8","2017-01-19","-0.001594"
"16","2017-01-19","-0.000536"
"2","2017-01-20","0.008640"
"1","2017-01-20","0.016010"
"4","2017-01-20","0.017727"
"8","2017-01-20","0.008443"
"16","2017-01-20","0.027740"
"2","2017-01-23","0.005077"
"1","2017-01-23","0.010313"
"4","2017-01-23","0.011628"
"8","2017-01-23","0.006005"
"16","2017-01-23","0.014575"
"2","2017-01-24","-0.000753"
"1","2017-01-24","-0.002035"
"4","2017-01-24","-0.001710"
"8","2017-01-24","0.004182"
"16","2017-01-24","-0.008826"
"2","2017-01-25","0.002203"
"1","2017-01-25","0.004464"
"4","2017-01-25","0.003853"
"8","2017-01-25","0.003580"
"16","2017-01-25","0.012291"
"2","2017-01-26","-0.002661"
"1","2017-01-26","0.006005"
"4","2017-01-26","0.007309"
"8","2017-01-26","0.002701"
"16","2017-01-26","0.012998"
"2","2017-02-03","-0.004962"
"1","2017-02-03","-0.001988"
"4","2017-02-03","-0.002518"
"8","2017-02-03","-0.009513"
"16","2017-02-03","-0.003671"
"2","2017-02-06","0.003664"
"1","2017-02-06","0.014022"
"8","2017-02-06","0.001133"
"16","2017-02-06","0.020580"
"4","2017-02-06","0.012111"
"2","2017-02-07","0.000210"
"1","2017-02-07","0.002307"
"8","2017-02-07","-0.000349"
"16","2017-02-07","-0.001114"
"4","2017-02-07","0.003440"
"2","2017-02-08","0.003129"
"1","2017-02-08","0.009785"
"8","2017-02-08","0.003127"
"16","2017-02-08","0.017050"
"4","2017-02-08","0.008352"
"2","2017-02-09","0.003669"
"1","2017-02-09","0.009090"
"8","2017-02-09","0.002955"
"16","2017-02-09","0.012620"
"4","2017-02-09","0.009124"
"2","2017-02-10","0.001738"
"1","2017-02-10","0.002556"
"8","2017-02-10","0.001700"
"16","2017-02-10","-0.008306"
"4","2017-02-10","-0.001719"
"2","2017-02-13","0.006304"
"1","2017-02-13","0.010009"
"8","2017-02-13","0.004911"
"16","2017-02-13","0.014551"
"4","2017-02-13","0.007838"
"2","2017-02-14","0.000568"
"1","2017-02-14","0.002904"
"8","2017-02-14","0.000437"
"16","2017-02-14","0.000100"
"4","2017-02-14","0.000276"
"2","2017-02-15","0.001494"
"1","2017-02-15","-0.003583"
"8","2017-02-15","-0.001078"
"16","2017-02-15","-0.002650"
"4","2017-02-15","-0.010296"
"2","2017-02-16","-0.003614"
"1","2017-02-16","0.009574"
"8","2017-02-16","0.003082"
"16","2017-02-16","0.003941"
"4","2017-02-16","0.007422"
"2","2017-02-17","-0.005949"
"1","2017-02-17","-0.008399"
"8","2017-02-17","-0.002558"
"16","2017-02-17","-0.011084"
"4","2017-02-17","-0.008268"
"2","2017-02-20","0.006840"
"1","2017-02-20","0.010158"
"8","2017-02-20","0.004714"
"16","2017-02-20","0.004136"
"4","2017-02-20","0.009024"
"2","2017-02-21","0.005072"
"1","2017-02-21","0.009701"
"8","2017-02-21","0.005274"
"16","2017-02-21","0.019785"
"4","2017-02-21","0.009640"
"2","2017-02-22","-0.000857"
"1","2017-02-22","0.005639"
"8","2017-02-22","0.005952"
"16","2017-02-22","0.004949"
"4","2017-02-22","0.005447"
"2","2017-02-23","-0.002092"
"1","2017-02-23","-0.000153"
"8","2017-02-23","-0.002401"
"16","2017-02-23","0.008429"
"4","2017-02-23","-0.000072"
"2","2017-02-24","-0.000918"
"1","2017-02-24","0.003852"
"8","2017-02-24","0.004672"
"16","2017-02-24","0.012240"
"4","2017-02-24","0.003661"
"2","2017-02-27","-0.006139"
"1","2017-02-27","-0.007627"
"8","2017-02-27","-0.003610"
"16","2017-02-27","-0.003594"
"4","2017-02-27","-0.007276"
"2","2017-02-28","0.002050"
"1","2017-02-28","0.006266"
"8","2017-02-28","0.002954"
"16","2017-02-28","0.006970"
"4","2017-02-28","0.005278"
"2","2017-03-01","0.007786"
"1","2017-03-01","0.003752"
"8","2017-03-01","0.002450"
"16","2017-03-01","0.004485"
"4","2017-03-01","0.003112"
"2","2017-03-02","-0.005334"
"1","2017-03-02","-0.004692"
"8","2017-03-02","0.000037"
"16","2017-03-02","-0.004806"
"4","2017-03-02","-0.005863"
"2","2017-03-03","-0.000104"
"1","2017-03-03","-0.000918"
"8","2017-03-03","-0.000794"
"16","2017-03-03","0.010390"
"4","2017-03-03","0.002393"
"2","2017-03-06","0.004195"
"1","2017-03-06","0.012375"
"8","2017-03-06","0.003655"
"16","2017-03-06","0.021728"
"4","2017-03-06","0.012783"
"2","2017-03-07","-0.000277"
"1","2017-03-07","0.004490"
"8","2017-03-07","0.000418"
"16","2017-03-07","0.008557"
"4","2017-03-07","0.003193"
"2","2017-03-08","-0.003764"
"1","2017-03-08","-0.001265"
"8","2017-03-08","-0.007189"
"16","2017-03-08","-0.004797"
"4","2017-03-08","-0.003455"
"2","2017-03-09","-0.003825"
"1","2017-03-09","-0.008807"
"8","2017-03-09","-0.011170"
"16","2017-03-09","-0.002840"
"4","2017-03-09","-0.007671"
"2","2017-03-10","0.001594"
"1","2017-03-10","0.001021"
"8","2017-03-10","0.004639"
"16","2017-03-10","0.001348"
"4","2017-03-10","0.001878"
"2","2017-03-13","0.001829"
"1","2017-03-13","0.009674"
"8","2017-03-13","0.002634"
"16","2017-03-13","0.012652"
"4","2017-03-13","0.007407"
"2","2017-03-14","-0.001806"
"1","2017-03-14","0.000802"
"8","2017-03-14","-0.000091"
"16","2017-03-14","0.000390"
"4","2017-03-14","-0.000923"
"2","2017-03-15","-0.004257"
"1","2017-03-15","0.000379"
"8","2017-03-15","0.000237"
"16","2017-03-15","0.001553"
"4","2017-03-15","-0.000361"
"2","2017-03-16","0.009560"
"1","2017-03-16","0.013745"
"8","2017-03-16","0.007846"
"16","2017-03-16","0.016132"
"4","2017-03-16","0.011839"
"2","2017-03-17","-0.002238"
"1","2017-03-17","-0.008647"
"8","2017-03-17","-0.002440"
"16","2017-03-17","-0.006810"
"4","2017-03-17","-0.007055"
"2","2017-03-20","0.000097"
"1","2017-03-20","0.006272"
"8","2017-03-20","-0.001157"
"16","2017-03-20","0.009655"
"4","2017-03-20","0.005423"
"2","2017-03-21","0.001344"
"1","2017-03-21","0.004759"
"8","2017-03-21","0.003698"
"16","2017-03-21","0.005587"
"4","2017-03-21","0.003200"
"2","2017-03-22","-0.005520"
"1","2017-03-22","-0.002914"
"8","2017-03-22","-0.005565"
"16","2017-03-22","-0.003144"
"4","2017-03-22","-0.004144"
"2","2017-03-23","-0.026115"
"1","2017-03-23","0.000683"
"8","2017-03-23","-0.007855"
"16","2017-03-23","0.002087"
"4","2017-03-23","0.000238"
"2","2017-03-24","0.003101"
"1","2017-03-24","0.006969"
"8","2017-03-24","0.002716"
"16","2017-03-24","0.004844"
"4","2017-03-24","0.003935"
"2","2017-03-27","-0.001384"
"1","2017-03-27","0.000231"
"8","2017-03-27","-0.004854"
"16","2017-03-27","-0.002881"
"4","2017-03-27","-0.002031"
"2","2017-03-28","-0.004480"
"1","2017-03-28","-0.003585"
"8","2017-03-28","0.000840"
"16","2017-03-28","-0.003566"
"4","2017-03-28","-0.002480"
"2","2017-03-29","-0.009857"
"1","2017-03-29","-0.008402"
"8","2017-03-29","-0.002446"
"16","2017-03-29","-0.019174"
"4","2017-03-29","-0.007613"
"2","2017-03-30","-0.010156"
"1","2017-03-30","-0.019102"
"8","2017-03-30","-0.010270"
"16","2017-03-30","-0.030441"
"4","2017-03-30","-0.022259"
"2","2017-03-31","-0.000257"
"1","2017-03-31","0.001603"
"8","2017-03-31","0.002748"
"16","2017-03-31","0.002962"
"4","2017-03-31","0.001953"
"2","2017-04-05","0.024484"
"1","2017-04-05","0.021392"
"8","2017-04-05","0.013370"
"16","2017-04-05","0.023539"
"4","2017-04-05","0.022233"
"2","2017-04-06","-0.000751"
"1","2017-04-06","0.005538"
"8","2017-04-06","0.001777"
"16","2017-04-06","0.008776"
"4","2017-04-06","0.003451"
"2","2017-04-07","0.001382"
"1","2017-04-07","0.001077"
"8","2017-04-07","0.001861"
"16","2017-04-07","-0.003446"
"4","2017-04-07","0.000428"
"2","2017-04-10","-0.004584"
"1","2017-04-10","-0.011213"
"8","2017-04-10","-0.001482"
"16","2017-04-10","-0.029940"
"4","2017-04-10","-0.009293"
"2","2017-04-11","0.001253"
"1","2017-04-11","0.010058"
"8","2017-04-11","0.004972"
"16","2017-04-11","0.012939"
"4","2017-04-11","0.009351"
"2","2017-04-12","-0.003353"
"1","2017-04-12","-0.009180"
"8","2017-04-12","0.003700"
"16","2017-04-12","-0.015321"
"4","2017-04-12","-0.006612"
"2","2017-04-13","-0.000125"
"1","2017-04-13","0.004744"
"8","2017-04-13","-0.001230"
"16","2017-04-13","0.007140"
"4","2017-04-13","0.003188"
"2","2017-04-14","-0.010886"
"1","2017-04-14","-0.013935"
"8","2017-04-14","-0.009534"
"16","2017-04-14","-0.012931"
"4","2017-04-14","-0.016168"
"2","2017-04-17","-0.005539"
"1","2017-04-17","-0.019020"
"8","2017-04-17","-0.007339"
"16","2017-04-17","-0.026783"
"4","2017-04-17","-0.018598"
"2","2017-04-18","0.000851"
"1","2017-04-18","-0.009991"
"8","2017-04-18","0.000597"
"16","2017-04-18","-0.013303"
"4","2017-04-18","-0.009629"
"2","2017-04-19","-0.007469"
"1","2017-04-19","-0.009619"
"8","2017-04-19","-0.005398"
"16","2017-04-19","-0.000743"
"4","2017-04-19","-0.013466"
"2","2017-04-20","-0.001111"
