"Indexcd","Trddt","Clsindex"
"000020","2012-12-19","680.746"
"000020","2012-12-20","682.909"
"000020","2012-12-21","680.451"
"000020","2012-12-24","684.097"
"000020","2012-12-25","698.887"
"000020","2012-12-26","708.845"
"000020","2012-12-27","704.180"
"000020","2012-12-28","712.367"
"000020","2012-12-31","719.479"
"000020","2013-01-04","715.712"
"000020","2013-01-07","724.128"
"000020","2013-01-08","735.959"
"000020","2013-01-09","736.772"
"000020","2013-01-10","740.599"
"000020","2013-01-11","723.190"
"000020","2013-01-14","747.707"
"000020","2013-01-15","761.140"
"000020","2013-01-16","762.794"
"000020","2013-01-17","754.780"
"000020","2013-01-18","764.837"
"000020","2013-01-21","768.962"
"000020","2013-01-22","757.088"
"000020","2013-01-23","760.054"
"000020","2013-01-24","744.166"
"000020","2013-01-25","742.949"
"000020","2013-01-28","760.398"
"000020","2013-01-29","765.706"
"000020","2013-01-30","766.849"
"000020","2013-01-31","766.152"
"000020","2013-02-01","772.888"
"000020","2013-02-04","766.646"
"000020","2013-02-05","773.484"
"000020","2013-02-06","778.673"
"000020","2013-02-07","779.728"
"000020","2013-02-08","790.501"
"000020","2013-02-18","795.161"
"000020","2013-02-19","783.939"
"000020","2013-02-20","798.134"
"000020","2013-02-21","783.085"
"000020","2013-02-22","784.607"
"000020","2013-02-25","792.072"
"000020","2013-02-26","781.865"
"000020","2013-02-27","783.228"
"000020","2013-02-28","799.095"
"000020","2013-03-01","807.521"
"000020","2013-03-04","782.605"
"000020","2013-03-05","800.567"
"000020","2013-03-06","813.273"
"000020","2013-03-07","805.859"
"000020","2013-03-08","797.057"
"000020","2013-03-11","797.450"
"000020","2013-03-12","781.261"
"000020","2013-03-13","775.259"
"000020","2013-03-14","777.089"
"000020","2013-03-15","775.601"
"000020","2013-03-18","765.497"
"000020","2013-03-19","769.509"
"000020","2013-03-20","788.300"
"000020","2013-03-21","796.787"
"000020","2013-03-22","799.644"
"000020","2013-03-25","799.156"
"000020","2013-03-26","793.360"
"000020","2013-03-27","794.387"
"000020","2013-03-28","769.084"
"000020","2013-03-29","767.746"
"000020","2013-04-01","773.378"
"000020","2013-04-02","766.012"
"000020","2013-04-03","760.940"
"000020","2013-04-08","763.214"
"000020","2013-04-09","769.007"
"000020","2013-04-10","766.955"
"000020","2013-04-11","762.323"
"000020","2013-04-12","755.221"
"000020","2013-04-15","744.189"
"000020","2013-04-16","749.581"
"000020","2013-04-17","754.989"
"000020","2013-04-18","757.593"
"000020","2013-04-19","772.114"
"000020","2013-04-22","776.954"
"000020","2013-04-23","756.686"
"000020","2013-04-24","771.725"
"000020","2013-04-25","760.389"
"000020","2013-04-26","747.835"
"000020","2013-05-02","750.068"
"000020","2013-05-03","764.320"
"000020","2013-05-06","778.317"
"000020","2013-05-07","782.295"
"000020","2013-05-08","787.467"
"000020","2013-05-09","786.477"
"000020","2013-05-10","792.497"
"000020","2013-05-13","796.029"
"000020","2013-05-14","787.773"
"000020","2013-05-15","795.367"
"000020","2013-05-16","804.065"
"000020","2013-05-17","814.639"
"000020","2013-05-20","822.587"
"000020","2013-05-21","832.684"
"000020","2013-05-22","830.416"
"000020","2013-05-23","823.382"
"000020","2013-05-24","835.040"
"000020","2013-05-27","842.934"
"000020","2013-05-28","847.584"
"000020","2013-05-29","854.055"
"000020","2013-05-30","854.889"
"000020","2013-05-31","848.664"
"000020","2013-06-03","844.966"
"000020","2013-06-04","828.128"
"000020","2013-06-05","831.075"
"000020","2013-06-06","816.979"
"000020","2013-06-07","801.748"
"000020","2013-06-13","779.393"
"000020","2013-06-14","793.174"
"000020","2013-06-17","795.418"
"000020","2013-06-18","799.017"
"000020","2013-06-19","795.468"
"000020","2013-06-20","772.078"
"000020","2013-06-21","767.688"
"000020","2013-06-24","722.109"
"000020","2013-06-25","719.363"
"000020","2013-06-26","732.191"
"000020","2013-06-27","719.582"
"000020","2013-06-28","719.610"
"000020","2013-07-01","733.678"
"000020","2013-07-02","747.037"
"000020","2013-07-03","745.660"
"000020","2013-07-04","753.013"
"000020","2013-07-05","749.601"
"000020","2013-07-08","721.867"
"000020","2013-07-09","724.681"
"000020","2013-07-10","747.611"
"000020","2013-07-11","767.269"
"000020","2013-07-12","760.056"
"000020","2013-07-15","773.682"
"000020","2013-07-16","783.393"
"000020","2013-07-17","773.281"
"000020","2013-07-18","771.811"
"000020","2013-07-19","754.046"
"000020","2013-07-22","767.580"
"000020","2013-07-23","785.556"
"000020","2013-07-24","789.248"
"000020","2013-07-25","775.923"
"000020","2013-07-26","775.188"
"000020","2013-07-29","762.785"
"000020","2013-07-30","763.182"
"000020","2013-07-31","765.558"
"000020","2013-08-01","782.955"
"000020","2013-08-02","783.209"
"000020","2013-08-05","795.032"
"000020","2013-08-06","802.436"
"000020","2013-08-07","796.905"
"000020","2013-08-08","797.990"
"000020","2013-08-09","800.919"
"000020","2013-08-12","813.712"
"000020","2013-08-13","817.271"
"000020","2013-08-14","814.427"
"000020","2013-08-15","805.090"
"000020","2013-08-16","789.824"
"000020","2013-08-19","801.933"
"000020","2013-08-20","802.350"
"000020","2013-08-21","808.407"
"000020","2013-08-22","809.312"
"000020","2013-08-23","805.726"
"000020","2013-08-26","823.567"
"000020","2013-08-27","830.632"
"000020","2013-08-28","826.615"
"000020","2013-08-29","827.533"
"000020","2013-08-30","824.345"
"000020","2013-09-02","826.206"
"000020","2013-09-03","837.279"
"000020","2013-09-04","838.190"
"000020","2013-09-05","837.724"
"000020","2013-09-06","845.749"
"000020","2013-09-09","854.361"
"000020","2013-09-10","863.694"
"000020","2013-09-11","856.964"
"000020","2013-09-12","859.149"
"000020","2013-09-13","859.797"
"000020","2013-09-16","860.491"
"000020","2013-09-17","845.962"
"000020","2013-09-18","854.592"
"000020","2013-09-23","870.036"
"000020","2013-09-24","871.262"
"000020","2013-09-25","868.472"
"000020","2013-09-26","851.466"
"000020","2013-09-27","852.897"
"000020","2013-09-30","863.855"
"000020","2013-10-08","873.526"
"000020","2013-10-09","883.020"
"000020","2013-10-10","876.831"
"000020","2013-10-11","891.789"
"000020","2013-10-14","901.385"
"000020","2013-10-15","902.435"
"000020","2013-10-16","877.676"
"000020","2013-10-17","876.560"
"000020","2013-10-18","882.714"
"000020","2013-10-21","900.718"
"000020","2013-10-22","893.337"
"000020","2013-10-23","873.289"
"000020","2013-10-24","868.016"
"000020","2013-10-25","852.494"
"000020","2013-10-28","848.786"
"000020","2013-10-29","823.691"
"000020","2013-10-30","833.944"
"000020","2013-10-31","825.281"
"000020","2013-11-01","823.483"
"000020","2013-11-04","828.352"
"000020","2013-11-05","837.720"
"000020","2013-11-06","830.866"
"000020","2013-11-07","820.984"
"000020","2013-11-08","806.378"
"000020","2013-11-11","810.134"
"000020","2013-11-12","817.829"
"000020","2013-11-13","804.114"
"000020","2013-11-14","813.499"
"000020","2013-11-15","831.042"
"000020","2013-11-18","850.559"
"000020","2013-11-19","851.824"
"000020","2013-11-20","860.783"
"000020","2013-11-21","858.770"
"000020","2013-11-22","855.432"
"000020","2013-11-25","856.144"
"000020","2013-11-26","859.421"
"000020","2013-11-27","869.564"
"000020","2013-11-28","874.655"
"000020","2013-11-29","880.949"
"000020","2013-12-02","842.856"
"000020","2013-12-03","858.675"
"000020","2013-12-04","872.638"
"000020","2013-12-05","871.630"
"000020","2013-12-06","868.084"
"000020","2013-12-09","875.639"
"000020","2013-12-10","878.239"
"000020","2013-12-11","868.570"
"000020","2013-12-12","870.768"
"000020","2013-12-13","871.262"
"000020","2013-12-16","857.077"
"000020","2013-12-17","852.434"
"000020","2013-12-18","850.789"
"000020","2013-12-19","841.245"
"000020","2013-12-20","831.330"
"000020","2013-12-23","827.353"
"000020","2013-12-24","833.027"
"000020","2013-12-25","842.835"
"000020","2013-12-26","826.643"
"000020","2013-12-27","840.312"
"000020","2013-12-30","844.381"
"000020","2013-12-31","847.911"
"000020","2014-01-02","851.917"
"000020","2014-01-03","842.177"
"000020","2014-01-06","820.203"
"000020","2014-01-07","825.740"
"000020","2014-01-08","826.684"
"000020","2014-01-09","817.813"
"000020","2014-01-10","803.946"
"000020","2014-01-13","797.532"
"000020","2014-01-14","809.953"
"000020","2014-01-15","813.946"
"000020","2014-01-16","815.919"
"000020","2014-01-17","804.946"
"000020","2014-01-20","801.433"
"000020","2014-01-21","812.483"
"000020","2014-01-22","831.743"
"000020","2014-01-23","835.473"
"000020","2014-01-24","848.271"
"000020","2014-01-27","845.841"
"000020","2014-01-28","843.477"
"000020","2014-01-29","852.000"
"000020","2014-01-30","849.882"
"000020","2014-02-07","863.325"
"000020","2014-02-10","884.284"
"000020","2014-02-11","886.917"
"000020","2014-02-12","895.636"
"000020","2014-02-13","882.573"
"000020","2014-02-14","897.765"
"000020","2014-02-17","915.308"
"000020","2014-02-18","914.436"
"000020","2014-02-19","916.582"
"000020","2014-02-20","903.786"
"000020","2014-02-21","900.803"
"000020","2014-02-24","899.343"
"000020","2014-02-25","869.390"
"000020","2014-02-26","874.681"
"000020","2014-02-27","864.647"
"000020","2014-02-28","874.236"
"000020","2014-03-03","893.389"
"000020","2014-03-04","892.551"
"000020","2014-03-05","888.568"
"000020","2014-03-06","886.356"
"000020","2014-03-07","884.331"
"000020","2014-03-10","852.156"
"000020","2014-03-11","855.354"
"000020","2014-03-12","852.517"
"000020","2014-03-13","861.241"
"000020","2014-03-14","858.735"
"000020","2014-03-17","873.969"
"000020","2014-03-18","877.126"
"000020","2014-03-19","878.734"
"000020","2014-03-20","856.623"
"000020","2014-03-21","873.726"
"000020","2014-03-24","881.830"
"000020","2014-03-25","884.128"
"000020","2014-03-26","883.969"
"000020","2014-03-27","872.715"
"000020","2014-03-28","857.264"
"000020","2014-03-31","850.009"
"000020","2014-04-01","862.824"
"000020","2014-04-02","862.143"
"000020","2014-04-03","862.294"
"000020","2014-04-04","871.298"
"000020","2014-04-08","880.116"
"000020","2014-04-09","888.418"
"000020","2014-04-10","893.808"
"000020","2014-04-11","893.038"
"000020","2014-04-14","898.227"
"000020","2014-04-15","892.460"
"000020","2014-04-16","894.417"
"000020","2014-04-17","892.471"
"000020","2014-04-18","896.861"
"000020","2014-04-21","881.974"
"000020","2014-04-22","879.183"
"000020","2014-04-23","875.019"
"000020","2014-04-24","864.861"
"000020","2014-04-25","848.695"
"000020","2014-04-28","820.484"
"000020","2014-04-29","831.740"
"000020","2014-04-30","839.727"
"000020","2014-05-05","847.889"
"000020","2014-05-06","850.152"
"000020","2014-05-07","836.547"
"000020","2014-05-08","837.727"
"000020","2014-05-09","830.096"
"000020","2014-05-12","850.070"
"000020","2014-05-13","848.296"
"000020","2014-05-14","846.757"
"000020","2014-05-15","831.540"
"000020","2014-05-16","831.945"
"000020","2014-05-19","828.330"
"000020","2014-05-20","830.829"
"000020","2014-05-21","836.776"
"000020","2014-05-22","835.538"
"000020","2014-05-23","843.117"
"000020","2014-05-26","852.256"
"000020","2014-05-27","849.725"
"000020","2014-05-28","858.575"
"000020","2014-05-29","851.031"
"000020","2014-05-30","852.279"
"000020","2014-06-03","850.361"
"000020","2014-06-04","844.318"
"000020","2014-06-05","853.962"
"000020","2014-06-06","852.109"
"000020","2014-06-09","848.624"
"000020","2014-06-10","857.091"
"000020","2014-06-11","861.424"
"000020","2014-06-12","862.610"
"000020","2014-06-13","869.780"
"000020","2014-06-16","872.243"
"000020","2014-06-17","865.662"
"000020","2014-06-18","860.344"
"000020","2014-06-19","840.142"
"000020","2014-06-20","848.139"
"000020","2014-06-23","854.630"
"000020","2014-06-24","862.294"
"000020","2014-06-25","858.242"
"000020","2014-06-26","868.066"
"000020","2014-06-27","875.507"
"000020","2014-06-30","883.645"
"000020","2014-07-01","888.758"
"000020","2014-07-02","893.729"
"000020","2014-07-03","899.788"
"000020","2014-07-04","897.113"
"000020","2014-07-07","896.613"
"000020","2014-07-08","901.277"
"000020","2014-07-09","889.587"
"000020","2014-07-10","891.320"
"000020","2014-07-11","900.718"
"000020","2014-07-14","912.053"
"000020","2014-07-15","913.606"
"000020","2014-07-16","904.544"
"000020","2014-07-17","900.586"
"000020","2014-07-18","901.208"
"000020","2014-07-21","898.536"
"000020","2014-07-22","909.610"
"000020","2014-07-23","904.580"
"000020","2014-07-24","902.055"
"000020","2014-07-25","911.771"
"000020","2014-07-28","928.247"
"000020","2014-07-29","936.774"
"000020","2014-07-30","940.312"
"000020","2014-07-31","947.855"
"000020","2014-08-01","936.849"
"000020","2014-08-04","949.858"
"000020","2014-08-05","954.422"
"000020","2014-08-06","959.706"
"000020","2014-08-07","951.416"
"000020","2014-08-08","959.738"
"000020","2014-08-11","973.319"
"000020","2014-08-12","980.149"
"000020","2014-08-13","981.336"
"000020","2014-08-14","975.439"
"000020","2014-08-15","987.557"
"000020","2014-08-18","1003.127"
"000020","2014-08-19","1009.001"
"000020","2014-08-20","1008.530"
"000020","2014-08-21","1010.159"
"000020","2014-08-22","1018.356"
"000020","2014-08-25","1010.861"
"000020","2014-08-26","993.380"
"000020","2014-08-27","996.252"
"000020","2014-08-28","988.258"
"000020","2014-08-29","999.476"
"000020","2014-09-01","1017.993"
"000020","2014-09-02","1035.385"
"000020","2014-09-03","1043.008"
"000020","2014-09-04","1054.520"
"000020","2014-09-05","1057.996"
"000020","2014-09-09","1064.215"
"000020","2014-09-10","1068.901"
"000020","2014-09-11","1068.343"
"000020","2014-09-12","1081.002"
"000020","2014-09-15","1093.921"
"000020","2014-09-16","1059.307"
"000020","2014-09-17","1068.149"
"000020","2014-09-18","1077.660"
"000020","2014-09-19","1090.480"
"000020","2014-09-22","1078.168"
"000020","2014-09-23","1094.193"
"000020","2014-09-24","1109.131"
"000020","2014-09-25","1110.692"
"000020","2014-09-26","1118.272"
"000020","2014-09-29","1126.522"
"000020","2014-09-30","1133.624"
"000020","2014-10-08","1149.969"
"000020","2014-10-09","1151.839"
"000020","2014-10-10","1146.326"
"000020","2014-10-13","1145.085"
"000020","2014-10-14","1142.181"
"000020","2014-10-15","1151.821"
"000020","2014-10-16","1136.229"
"000020","2014-10-17","1125.406"
"000020","2014-10-20","1139.236"
"000020","2014-10-21","1131.534"
"000020","2014-10-22","1118.325"
"000020","2014-10-23","1097.960"
"000020","2014-10-24","1101.397"
"000020","2014-10-27","1111.446"
"000020","2014-10-28","1137.831"
"000020","2014-10-29","1153.619"
"000020","2014-10-30","1154.057"
"000020","2014-10-31","1152.725"
"000020","2014-11-03","1161.110"
"000020","2014-11-04","1154.456"
"000020","2014-11-05","1154.896"
"000020","2014-11-06","1159.448"
"000020","2014-11-07","1151.536"
"000020","2014-11-10","1159.486"
"000020","2014-11-11","1121.527"
"000020","2014-11-12","1141.383"
"000020","2014-11-13","1132.430"
"000020","2014-11-14","1130.983"
"000020","2014-11-17","1142.522"
"000020","2014-11-18","1146.560"
"000020","2014-11-19","1153.594"
"000020","2014-11-20","1151.063"
"000020","2014-11-21","1160.952"
"000020","2014-11-24","1176.190"
"000020","2014-11-25","1194.104"
"000020","2014-11-26","1203.203"
"000020","2014-11-27","1212.624"
"000020","2014-11-28","1208.305"
"000020","2014-12-01","1197.717"
"000020","2014-12-02","1212.164"
"000020","2014-12-03","1221.778"
"000020","2014-12-04","1244.092"
"000020","2014-12-05","1220.933"
"000020","2014-12-08","1235.439"
"000020","2014-12-09","1183.637"
"000020","2014-12-10","1220.626"
"000020","2014-12-11","1235.167"
"000020","2014-12-12","1247.914"
"000020","2014-12-15","1269.243"
"000020","2014-12-16","1270.547"
"000020","2014-12-17","1252.817"
"000020","2014-12-18","1251.071"
"000020","2014-12-19","1238.217"
"000020","2014-12-22","1184.013"
"000020","2014-12-23","1165.671"
"000020","2014-12-24","1187.842"
"000020","2014-12-25","1207.463"
"000020","2014-12-26","1220.521"
"000020","2014-12-29","1201.167"
"000020","2014-12-30","1176.545"
"000020","2014-12-31","1185.509"
"000020","2015-01-05","1197.272"
"000020","2015-01-06","1213.403"
"000020","2015-01-07","1218.891"
"000020","2015-01-08","1212.873"
"000020","2015-01-09","1202.138"
"000020","2015-01-12","1185.920"
"000020","2015-01-13","1201.268"
"000020","2015-01-14","1196.349"
"000020","2015-01-15","1208.665"
"000020","2015-01-16","1219.655"
"000020","2015-01-19","1175.702"
"000020","2015-01-20","1214.393"
"000020","2015-01-21","1244.454"
"000020","2015-01-22","1265.775"
"000020","2015-01-23","1257.402"
"000020","2015-01-26","1282.878"
"000020","2015-01-27","1293.117"
"000020","2015-01-28","1284.264"
"000020","2015-01-29","1275.781"
"000020","2015-01-30","1261.502"
"000020","2015-02-02","1258.308"
"000020","2015-02-03","1276.288"
"000020","2015-02-04","1269.551"
"000020","2015-02-05","1260.888"
"000020","2015-02-06","1241.695"
"000020","2015-02-09","1239.376"
"000020","2015-02-10","1250.336"
"000020","2015-02-11","1268.433"
"000020","2015-02-12","1276.779"
"000020","2015-02-13","1296.939"
"000020","2015-02-16","1323.678"
"000020","2015-02-17","1333.918"
"000020","2015-02-25","1330.779"
"000020","2015-02-26","1343.616"
"000020","2015-02-27","1354.303"
"000020","2015-03-02","1381.268"
"000020","2015-03-03","1375.390"
"000020","2015-03-04","1394.655"
"000020","2015-03-05","1397.931"
"000020","2015-03-06","1387.694"
"000020","2015-03-09","1406.308"
"000020","2015-03-10","1421.940"
